(924,506)
(555,798)
(690,339)
(872,316)
(992,888)
(832,917)
(846,443)
(330,298)
(623,514)
(892,657)
(269,538)
(499,753)
(557,596)
(115,727)
(772,341)
(240,898)
(139,428)
(752,939)
(893,887)
(723,485)
(794,536)
(192,202)
(438,105)
(370,626)
(669,257)
(653,667)
(118,234)
(905,641)
(913,227)
(549,448)
(541,593)
(165,849)
(453,480)
(846,582)
(638,126)
(727,729)
(868,341)
(742,592)
(642,514)
(291,189)
(12,347)
(674,973)
(974,740)
(864,963)
(563,468)
(893,105)
(134,718)
(895,712)
(360,944)
(792,220)
(285,523)
(370,985)
(63,29)
(434,94)
(244,342)
(454,588)
(993,457)
(188,856)
(728,464)
(231,143)
(806,887)
(705,417)
(753,893)
(364,514)
(273,405)
(9,979)
(391,150)
(752,269)
(296,407)
(309,108)
(576,699)
(40,966)
(432,825)
(786,14)
(969,383)
(64,905)
(938,804)
(455,656)
(67,431)
(472,736)
(310,170)
(277,887)
(14,257)
(195,607)
(649,539)
(485,306)
(703,101)
(749,644)
(197,805)
(977,499)
(718,248)
(755,813)
(252,85)
(153,964)
(27,888)
(648,659)
(910,427)
(500,681)
(214,476)
(291,925)
(383,532)
(603,535)
(861,970)
(16,586)
(61,72)
(917,313)
(114,236)
(180,447)
(376,93)
(199,698)
(585,96)
(960,967)
(292,935)
(13,199)
(995,915)
(51,701)
(725,8)
(22,247)
(858,281)
(893,486)
(924,464)
(208,392)
(488,437)
(861,435)
(434,466)
(441,514)
(108,552)
(831,291)
(558,105)
(52,800)
(244,85)
(256,715)
(1000,59)
(551,758)
(743,681)
(771,901)
(328,731)
(728,692)
(251,228)
(655,61)
(63,275)
(165,533)
(472,870)
(54,217)
(868,452)
(692,455)
(387,8)
(377,452)
(709,535)
(832,349)
(966,865)
(752,753)
(605,316)
(987,897)
(791,595)
(682,926)
(521,591)
(466,655)
(857,549)
(887,550)
(31,974)
(127,993)
(382,414)
(911,386)
(285,899)
(703,91)
(206,188)
(692,329)
(575,836)
(453,483)
(465,448)
(649,129)
(445,52)
(761,172)
(414,501)
(275,553)
(416,25)
(189,373)
(653,993)
(903,283)
(970,849)
(340,542)
(964,397)
(88,327)
(83,221)
(746,812)
(385,693)
(719,62)
(571,313)
(554,480)
(589,456)
(467,997)
(847,86)
(678,704)
(945,630)
(0,735)
(554,89)
(729,368)
(863,359)
(623,597)
(788,36)
(645,365)
(112,805)
(484,457)
(680,997)
(342,602)
(303,116)
(506,713)
(475,317)
(245,13)
(507,31)
(175,461)
(993,846)
(61,457)
(194,959)
(876,935)
(444,914)
(167,615)
(592,758)
(280,263)
(68,96)
(520,86)
(762,275)
(333,754)
(411,993)
(973,715)
(609,847)
(189,642)
(668,744)
(346,455)
(195,66)
(250,747)
(358,200)
(171,621)
(216,345)
(210,701)
(459,112)
(548,589)
(713,266)
(247,616)
(211,266)
(440,336)
(493,766)
(88,708)
(776,807)
(604,197)
(951,579)
(770,903)
(698,744)
(778,260)
(719,34)
(806,179)
(60,636)
(648,648)
(610,402)
(368,371)
(664,760)
(701,669)
(804,654)
(585,723)
(725,608)
(486,335)
(423,157)
(839,212)
(95,212)
(83,485)
(214,312)
(217,812)
(219,894)
(439,269)
(212,617)
(651,259)
(631,857)
(34,876)
(365,957)
(389,924)
(406,491)
(722,984)
(26,606)
(825,313)
(315,62)
