(213,769)
(409,177)
(581,936)
(26,686)
(640,985)
(612,676)
(692,358)
(341,280)
(378,854)
(722,664)
(170,398)
(981,488)
(473,835)
(724,417)
(886,906)
(517,780)
(608,4)
(694,812)
(577,654)
(369,387)
(723,894)
(878,502)
(246,164)
(558,897)
(909,755)
(767,662)
(187,514)
(494,238)
(480,578)
(136,679)
(442,57)
(268,560)
(235,145)
(304,919)
(796,478)
(208,137)
(535,303)
(195,594)
(796,307)
(379,293)
(263,338)
(747,469)
(953,299)
(401,70)
(612,900)
(890,625)
(164,871)
(966,992)
(849,983)
(753,619)
(909,229)
(352,940)
(59,306)
(794,10)
(368,814)
(52,657)
(322,289)
(982,982)
(354,232)
(712,703)
(507,572)
(346,902)
(487,850)
(390,5)
(481,25)
(23,239)
(102,532)
(573,791)
(436,148)
(606,825)
(29,575)
(431,42)
(702,960)
(513,368)
(165,170)
(436,157)
(294,729)
(485,962)
(692,501)
(188,995)
(244,481)
(527,415)
(947,62)
(863,895)
(694,281)
(574,612)
(13,981)
(750,289)
(48,444)
(517,514)
(26,932)
(975,407)
(663,806)
(961,747)
(85,838)
(727,589)
(219,182)
(401,824)
(532,502)
(869,273)
(1000,994)
(260,955)
(827,703)
(209,263)
(70,822)
(221,466)
(443,439)
(148,405)
(509,384)
(303,288)
(557,433)
(182,654)
(788,46)
(598,214)
(734,84)
(155,557)
(283,59)
(620,965)
(652,707)
(635,636)
(91,374)
(211,955)
(42,607)
(581,256)
(13,967)
(210,819)
(853,449)
(515,948)
(544,606)
(707,880)
(906,470)
(747,306)
(571,71)
(318,556)
(669,377)
(70,970)
(515,557)
(54,455)
(758,153)
(578,622)
(781,393)
(132,365)
(536,616)
(347,210)
(98,808)
(68,627)
(245,171)
(74,42)
(609,475)
(771,119)
(909,825)
(451,941)
(276,6)
(726,880)
(715,465)
(611,893)
(163,474)
(672,113)
(982,675)
(352,233)
(99,718)
(66,541)
(918,25)
(452,109)
(742,842)
(563,44)
(535,400)
(712,423)
(228,212)
(926,770)
(425,488)
(622,377)
(779,104)
(487,570)
(130,598)
(42,732)
(294,431)
(53,216)
(324,54)
(728,534)
(788,9)
(749,575)
(52,269)
(360,623)
(779,863)
(263,956)
(344,526)
(582,425)
(677,205)
(269,630)
(668,614)
(446,412)
(918,896)
(504,106)
(909,173)
(843,902)
(10,119)
(916,706)
(404,46)
(154,667)
(110,880)
(450,827)
(983,625)
(516,354)
(780,55)
(131,27)
(559,334)
(842,942)
(852,825)
(18,733)
(771,900)
(394,10)
(195,942)
(849,572)
(909,712)
(76,576)
(227,80)
(832,748)
(431,651)
(325,679)
(757,663)
(647,977)
(361,345)
(666,325)
(732,270)
(635,832)
(59,407)
(710,606)
(404,670)
(156,330)
(12,731)
(72,983)
(588,509)
(81,821)
(384,441)
(307,755)
(514,825)
(726,488)
(970,412)
(913,543)
(149,574)
(248,269)
(874,960)
(818,162)
(925,535)
(275,399)
(874,560)
(500,508)
(585,67)
(418,884)
(776,928)
(890,532)
(858,472)
(834,124)
(262,78)
(30,320)
(304,709)
(6,777)
(183,846)
(204,878)
(347,936)
(757,932)
(570,459)
(638,96)
(692,970)
(840,805)
(755,352)
(348,504)
(967,909)
(237,426)
(196,483)
(792,657)
(548,934)
(524,586)
(136,361)
(986,379)
(667,86)
(257,251)
(556,673)
(241,670)
(921,11)
(289,957)
(203,396)
(868,14)
(611,361)
(18,94)
(258,341)
(539,867)
(738,411)
(583,766)
(466,608)
(186,56)
(601,433)
(723,935)
(128,887)
