2, (671,278), (672,277)
2, (618,530), (619,531)
3, (599,22), (600,24)
3, (6,726), (7,728)
3, (32,673), (32,676)
3, (268,674), (265,674)
4, (152,704), (155,705)
4, (782,331), (780,333)
4, (909,199), (912,198)
5, (905,879), (909,880)
5, (127,202), (126,198)
5, (127,202), (123,201)
5, (382,545), (380,542)
5, (467,754), (470,752)
5, (974,282), (977,284)
5, (654,401), (655,397)
5, (531,252), (533,249)
5, (261,340), (261,335)
6, (831,139), (833,135)
6, (270,354), (273,357)
6, (784,449), (786,445)
6, (98,777), (102,775)
6, (565,581), (571,581)
6, (165,52), (160,51)
6, (712,166), (709,169)
6, (266,516), (262,518)
6, (126,198), (123,201)
7, (25,146), (28,142)
7, (31,625), (33,620)
7, (290,839), (285,837)
7, (87,376), (90,372)
7, (50,745), (53,741)
7, (542,542), (535,542)
7, (261,347), (261,340)
7, (272,393), (271,387)
7, (85,13), (90,11)
7, (32,676), (26,675)
7, (305,919), (311,918)
7, (355,623), (348,623)
7, (416,843), (421,845)
7, (416,843), (416,836)
7, (709,169), (706,173)
7, (7,977), (6,983)
8, (910,720), (908,714)
8, (693,825), (697,821)
8, (838,508), (844,506)
8, (32,673), (26,675)
8, (784,922), (777,923)
8, (438,257), (433,260)
8, (121,168), (128,169)
8, (716,284), (719,289)
9, (524,392), (532,393)
9, (25,146), (29,151)
9, (444,260), (438,257)
9, (765,840), (768,834)
9, (712,303), (707,299)
9, (690,540), (684,543)
9, (690,540), (698,541)
9, (499,949), (502,943)
9, (951,459), (956,455)
9, (601,178), (609,179)
9, (81,951), (83,958)
9, (490,323), (496,326)
9, (315,810), (323,809)
9, (90,337), (84,340)
9, (769,612), (771,605)
9, (539,760), (533,757)
9, (87,415), (87,424)
10, (325,475), (330,480)
10, (936,467), (936,477)
10, (488,438), (497,439)
10, (870,781), (861,782)
10, (300,735), (301,744)
10, (578,199), (577,208)
10, (639,987), (639,977)
10, (29,151), (28,142)
10, (136,771), (138,779)
10, (400,398), (394,394)
10, (311,706), (307,712)
10, (861,638), (865,644)
10, (601,359), (608,356)
10, (434,394), (425,393)
10, (477,337), (479,329)
10, (565,404), (573,406)
10, (546,980), (536,980)
10, (633,170), (628,165)
10, (598,328), (593,333)
10, (529,983), (536,980)
10, (209,78), (200,77)
11, (444,260), (433,260)
11, (449,100), (454,94)
11, (963,972), (971,975)
11, (173,393), (164,391)
11, (15,769), (21,774)
11, (952,382), (959,386)
11, (297,78), (305,75)
11, (348,406), (343,412)
11, (94,615), (90,608)
11, (164,692), (163,702)
11, (36,250), (31,244)
11, (972,559), (968,552)
11, (862,40), (870,43)
11, (155,705), (163,702)
11, (937,824), (938,834)
11, (604,530), (609,524)
11, (246,175), (252,170)
11, (410,673), (406,680)
11, (659,605), (654,611)
11, (40,242), (31,244)
11, (332,781), (342,780)
12, (831,139), (838,144)
12, (773,328), (782,331)
12, (773,328), (780,333)
12, (828,626), (832,634)
12, (98,777), (89,780)
12, (425,664), (436,663)
12, (203,569), (214,568)
12, (826,930), (822,922)
12, (440,247), (438,257)
12, (665,854), (665,866)
12, (671,278), (665,284)
12, (320,29), (331,28)
12, (767,52), (762,45)
12, (261,347), (261,335)
12, (245,268), (236,271)
12, (203,764), (198,757)
12, (352,334), (356,326)
12, (90,608), (82,604)
12, (36,250), (40,242)
12, (830,902), (835,909)
12, (548,770), (559,769)
12, (910,188), (909,199)
12, (910,188), (912,198)
12, (482,411), (476,405)
12, (324,731), (314,733)
13, (352,814), (348,823)
13, (279,830), (285,837)
13, (773,328), (776,318)
13, (810,65), (815,57)
13, (603,507), (598,515)
13, (80,331), (84,340)
13, (949,636), (941,641)
13, (276,513), (266,516)
13, (621,821), (627,814)
13, (682,916), (674,921)
13, (671,278), (671,291)
13, (786,874), (796,877)
13, (614,768), (606,773)
13, (272,393), (272,406)
13, (556,273), (555,285)
13, (152,704), (163,702)
13, (133,812), (126,806)
13, (402,689), (406,680)
13, (641,548), (651,545)
13, (276,712), (268,707)
13, (522,466), (511,464)
13, (769,612), (758,614)
13, (836,921), (835,909)
13, (246,175), (238,180)
13, (712,166), (706,173)
13, (899,19), (902,9)
13, (671,291), (665,284)
13, (14,16), (12,27)
13, (779,484), (773,491)
13, (495,428), (497,439)
13, (271,953), (259,954)
13, (650,738), (642,743)
13, (204,116), (205,128)
14, (379,810), (382,799)
14, (33,559), (40,552)
14, (613,478), (623,482)
14, (114,623), (124,619)
14, (525,86), (536,83)
14, (65,739), (53,741)
14, (191,963), (189,975)
14, (703,91), (700,102)
14, (603,507), (612,502)
14, (616,711), (604,713)
14, (15,769), (2,768)
14, (838,144), (833,135)
14, (81,268), (77,278)
14, (8,432), (12,442)
14, (630,873), (625,882)
14, (772,786), (766,778)
14, (599,732), (595,722)
14, (271,387), (259,385)
14, (952,492), (952,478)
14, (797,981), (793,991)
14, (663,352), (676,351)
14, (822,470), (818,480)
14, (604,530), (618,530)
14, (701,970), (715,970)
14, (926,153), (928,165)
14, (910,283), (916,275)
14, (215,98), (203,100)
14, (665,284), (672,277)
14, (421,845), (416,836)
14, (536,529), (535,542)
15, (590,355), (601,359)
15, (215,167), (214,181)
