(26,21)
(883,316)
(824,666)
(78,68)
(189,155)
(579,508)
(787,775)
(379,810)
(524,392)
(593,281)
(469,703)
(649,5)
(590,355)
(217,357)
(517,142)
(28,341)
(910,720)
(215,167)
(325,475)
(851,652)
(599,22)
(687,800)
(222,471)
(905,879)
(43,478)
(936,467)
(188,88)
(488,438)
(262,373)
(775,113)
(33,559)
(581,257)
(613,478)
(693,825)
(601,760)
(25,146)
(308,516)
(444,260)
(114,623)
(831,139)
(615,258)
(31,625)
(739,74)
(370,994)
(765,840)
(365,223)
(298,560)
(806,887)
(127,202)
(822,346)
(948,571)
(351,590)
(6,726)
(614,564)
(9,332)
(738,859)
(847,775)
(712,303)
(449,100)
(352,814)
(279,830)
(488,595)
(614,582)
(128,14)
(508,564)
(773,328)
(834,585)
(270,354)
(623,383)
(471,771)
(525,86)
(267,227)
(231,673)
(746,472)
(236,459)
(690,540)
(838,564)
(317,313)
(712,833)
(279,466)
(402,280)
(513,642)
(909,880)
(459,909)
(388,202)
(311,656)
(934,119)
(870,781)
(341,517)
(828,626)
(784,449)
(634,779)
(56,146)
(120,149)
(766,809)
(98,777)
(382,545)
(902,459)
(666,978)
(326,501)
(11,498)
(397,561)
(703,469)
(963,972)
(891,678)
(40,552)
(379,18)
(888,551)
(471,101)
(803,601)
(854,912)
(931,369)
(411,473)
(600,925)
(290,839)
(17,690)
(341,256)
(65,739)
(690,144)
(425,664)
(510,888)
(388,624)
(499,949)
(119,737)
(87,376)
(730,473)
(203,569)
(951,459)
(349,363)
(279,146)
(425,767)
(872,184)
(980,373)
(171,640)
(989,22)
(173,393)
(590,196)
(191,963)
(534,957)
(49,879)
(671,953)
(483,88)
(810,65)
(703,91)
(696,479)
(279,29)
(10,798)
(953,769)
(71,665)
(300,735)
(603,507)
(574,620)
(141,720)
(431,571)
(826,930)
(949,744)
(307,383)
(512,663)
(603,116)
(730,68)
(414,604)
(616,711)
(15,769)
(767,871)
(50,745)
(440,247)
(578,199)
(611,614)
(80,331)
(502,42)
(542,542)
(90,372)
