(53,14)
(26,39)
(67,77)
(33,63)
(37,79)
(13,8)
(1,15)
(31,65)
(95,86)
(73,92)
(22,28)
(76,63)
(60,12)
(48,1)
(5,30)
(83,87)
(60,94)
(50,93)
(18,21)
(46,34)
(20,24)
(20,88)
(11,0)
(29,100)
(34,96)
(68,70)
(13,76)
(43,89)
(10,86)
(87,4)
(13,85)
(91,50)
(56,16)
(94,64)
(5,16)
(49,59)
(27,86)
(98,27)
(3,58)
(57,93)
(29,86)
(65,60)
(12,97)
(4,38)
(81,4)
(74,93)
(25,88)
(88,37)
(5,48)
(93,69)
(90,0)
(12,99)
(50,92)
(88,21)
(95,81)
(26,36)
(32,61)
(47,22)
(64,56)
(79,20)
(85,33)
(8,97)
(76,30)
(13,96)
(21,33)
(98,8)
(87,42)
(88,71)
(56,100)
(44,89)
(74,35)
(93,48)
(71,82)
(84,85)
(54,50)
(36,44)
(47,44)
(14,41)
(71,11)
(77,54)
(97,66)
(49,81)
(77,8)
(59,58)
(70,3)
(81,33)
(29,96)
(10,0)
(30,12)
(17,88)
(69,43)
(9,93)
(43,51)
(58,54)
(70,71)
(28,1)
(30,71)
(85,25)
(26,3)
(84,11)
