(258,255)
(750,52)
(794,653)
(664,952)
(53,133)
(683,974)
(511,691)
(539,808)
(824,28)
(825,887)
(650,806)
(847,933)
(877,934)
(852,621)
(728,954)
(132,789)
(308,795)
(457,329)
(122,259)
(664,817)
(800,183)
(484,630)
(789,848)
(823,999)
(667,166)
(297,642)
(536,649)
(367,310)
(225,644)
(512,966)
(327,246)
(293,104)
(621,702)
(682,959)
(316,911)
(445,229)
(613,222)
(855,887)
(29,180)
(938,9)
(620,764)
(834,208)
(481,807)
(609,764)
(379,558)
(250,246)
(743,197)
(105,593)
(267,753)
(181,286)
(536,761)
(741,236)
(745,526)
(137,872)
(251,0)
(662,101)
(400,608)
(45,142)
(551,777)
(594,55)
(942,909)
(220,897)
(423,591)
(589,224)
(132,128)
(25,429)
(165,314)
(633,330)
(486,787)
(856,735)
(375,709)
(97,179)
(254,648)
(136,674)
(80,773)
(109,675)
(399,239)
(564,999)
(819,295)
(258,389)
(564,343)
(534,73)
(945,690)
(808,47)
(636,93)
(609,76)
(61,378)
(919,647)
(138,985)
(951,590)
(943,348)
(420,307)
(961,244)
(317,987)
(885,752)
(25,797)
(326,398)
(816,792)
(305,186)
(625,38)
(268,456)
(644,60)
(649,642)
(533,220)
(195,728)
(560,332)
(41,14)
(171,618)
(185,296)
(943,478)
(359,40)
(172,851)
(236,616)
(363,806)
(585,352)
(70,413)
(739,837)
(487,445)
(532,358)
(873,270)
(899,798)
(131,163)
(464,727)
(360,413)
(966,708)
(720,158)
(339,219)
(418,787)
(849,290)
(727,957)
(160,751)
(137,597)
(860,336)
(663,545)
(896,896)
(767,117)
(945,770)
(21,669)
(205,350)
(625,707)
(424,290)
(377,596)
(960,32)
(98,943)
(467,746)
(323,634)
(487,575)
(908,897)
(879,205)
(743,937)
(81,701)
(909,66)
(795,471)
(973,734)
(531,767)
(28,555)
(450,284)
(82,782)
(601,215)
(672,504)
(658,578)
(960,144)
(76,887)
(571,430)
(593,378)
(947,43)
(27,613)
(538,927)
(360,902)
(16,46)
(53,522)
(559,74)
(434,479)
(132,922)
(981,221)
(165,25)
(710,252)
(329,542)
(987,362)
(8,883)
(285,993)
(872,570)
(342,490)
(710,90)
(685,820)
(834,534)
(251,488)
(887,33)
(632,826)
(713,6)
(442,28)
(744,640)
(726,601)
(629,937)
(516,880)
(454,658)
(70,165)
(690,925)
(143,536)
(45,239)
(154,155)
(874,862)
(124,550)
(638,1000)
(307,504)
(523,784)
(267,944)
(542,645)
(520,230)
(870,739)
(350,731)
(961,894)
(35,301)
(924,63)
(314,381)
(703,342)
(224,344)
(949,492)
(843,987)
(735,142)
(408,839)
(265,781)
(499,292)
(25,391)
(676,501)
(496,543)
(167,642)
(713,648)
(592,349)
(954,207)
(701,843)
(407,959)
(434,833)
(269,598)
(168,695)
(992,337)
(404,652)
(325,935)
(258,607)
(477,556)
(435,401)
(847,593)
(432,652)
(601,52)
(212,905)
(115,814)
(830,262)
(911,623)
(466,483)
(782,612)
(126,307)
(70,25)
(495,964)
(708,681)
(585,867)
