(1349,3386)
(4509,4091)
(3662,1186)
(844,137)
(2447,3254)
(104,98)
(3392,49)
(375,4991)
(2639,3195)
(1383,1842)
(3166,1894)
(3089,2613)
(2918,516)
(1156,2186)
(4282,2075)
(4884,194)
(4317,2298)
(1017,41)
(4604,3523)
(538,2258)
(1868,3819)
(4325,1664)
(1699,2061)
(320,4250)
(879,3719)
(8,228)
(2719,4076)
(4405,4747)
(1673,1779)
(2677,1635)
(4217,3649)
(2858,3861)
(4502,4572)
(4874,1182)
(2778,81)
(2913,1703)
(3784,4413)
(139,2646)
(4438,857)
(2192,263)
(488,935)
(3828,2510)
(3410,536)
(700,1528)
(1276,3610)
(1226,3789)
(2793,2294)
(4847,2903)
(4623,2192)
(1810,4483)
(2204,1670)
(4979,807)
(603,3517)
(535,4551)
(1397,1577)
(1446,1173)
(3298,2587)
(2004,3423)
(2017,1901)
(1272,764)
(3061,136)
(4157,1759)
(4914,3953)
(1380,2283)
(3172,906)
(4381,2672)
(1111,4724)
(1753,700)
(3205,1204)
(2659,4643)
(3647,88)
(2779,4708)
(1433,2681)
(3649,2349)
(901,605)
(4060,671)
(3975,2519)
(3985,2712)
(3369,265)
(4862,1524)
(1160,3919)
(138,4231)
(1100,670)
(3815,2008)
(2517,3139)
(2981,3768)
(3650,3109)
(682,4065)
(2203,239)
(1664,2405)
(3534,4883)
(196,910)
(3740,3002)
(836,1499)
(3917,4392)
(4651,415)
(2557,2393)
(2069,3807)
(3085,748)
(4337,2884)
(2790,4479)
(1804,3216)
(4236,2428)
(3945,266)
(556,4289)
(4503,1846)
(1545,3756)
(857,3907)
(103,1230)
(1875,1941)
(331,3797)
(2899,4627)
(3869,927)
(3960,3031)
(3493,118)
(1072,3953)
(1877,4121)
(4144,1741)
(708,2858)
(1838,1362)
(4169,4723)
(4335,1494)
(811,475)
(2041,3118)
(3557,3149)
(3211,4727)
(2515,1725)
(1635,4830)
(1707,4706)
(1478,4883)
(2261,1845)
(4903,1133)
(2422,2702)
(4041,3612)
(2651,724)
(818,4958)
(2939,1127)
(4341,53)
(884,4494)
(793,2915)
(3310,545)
(1954,3657)
(1363,3566)
(4454,2451)
(2396,2662)
(4297,4490)
(38,3813)
(4742,2625)
(4394,3339)
(3619,2296)
(3252,782)
(3255,2019)
(445,4581)
(4961,2147)
(1819,1459)
(2058,3956)
(1191,1890)
(1101,1179)
(2610,268)
(359,2528)
(15,3950)
(4684,526)
(2196,2385)
(1714,884)
(2592,3782)
(205,3000)
(4255,4735)
(4963,2583)
