(696,8483)
(5169,4659)
(1007,3686)
(5692,499)
(439,196)
(8349,1401)
(430,3345)
(4752,7525)
(2190,5951)
(2976,3891)
(4007,2941)
(7532,4791)
(2279,6703)
(3461,3411)
(4777,9504)
(6649,1963)
(7337,4323)
(8873,9894)
(9732,1253)
(3102,4003)
(9401,7569)
(9065,5634)
(4805,4089)
(4502,116)
(8948,4591)
(2117,1393)
(1962,3734)
(1024,5171)
(2321,6821)
(7658,5546)
(8621,9794)
(6259,209)
(6417,2781)
(1382,6313)
(9157,9545)
(2628,821)
(9270,7207)
(313,622)
(2740,9141)
(8456,2035)
(9161,1787)
(5759,8150)
(1237,6568)
(5786,4311)
(294,3726)
(953,2379)
(5491,1690)
(30,5373)
(8255,8811)
(1663,7615)
(3049,7802)
(5015,125)
(9113,1113)
(2838,2105)
(4680,9934)
(5035,9115)
(3402,7516)
(6804,3139)
(6592,9147)
(8304,4623)
(5217,4396)
(7683,9645)
(1864,2249)
(786,7813)
(638,4717)
(103,3390)
(4435,610)
(5122,9124)
(8405,5550)
(5387,4440)
(4862,8261)
(9060,2512)
(6145,2577)
(8111,9718)
(6230,9037)
(2376,5965)
(9721,9613)
(5416,8820)
(4473,1252)
(1701,8499)
(9980,9544)
(9066,9389)
(6746,4608)
(6228,4911)
(9956,2956)
(5257,21)
(3572,2692)
(5839,6792)
(1898,8905)
(821,3848)
(4804,4361)
(3832,3033)
(9442,5071)
(7675,5229)
(5514,2013)
(658,9748)
(2172,550)
(6826,1985)
(932,7247)
(4041,7758)
(5125,1908)
(9044,5146)
(8653,7247)
(8474,9719)
(1607,3895)
(711,1128)
(5979,6435)
(7570,3836)
(8382,3485)
(7438,9544)
(9978,9632)
(9680,1573)
(3233,1253)
(9387,8410)
(8378,9378)
(3495,8874)
(8304,4999)
(874,9120)
(4005,7404)
(6679,5735)
(813,9110)
(6290,2247)
(8903,2820)
(9283,4273)
(1198,5016)
(3030,4987)
(1738,2220)
(4121,116)
(4983,9156)
(1338,9870)
(6200,3643)
(3866,3165)
(9110,1433)
(4619,1682)
(3645,1476)
(3163,7623)
(5086,9964)
(8498,2074)
(9828,2881)
(9470,1187)
(921,6670)
(8536,5749)
(317,1308)
(4966,4385)
(8627,8267)
(1430,7486)
(2059,3493)
(2017,4250)
(5884,4817)
(1438,8478)
(237,5112)
(3160,6399)
(9526,7777)
(233,7622)
(7499,8762)
(3700,3640)
(8722,5471)
(2174,7351)
(2368,1740)
(4625,9582)
(7844,3512)
(67,1439)
(543,7784)
(8482,5526)
(9374,9305)
(1432,3452)
(4259,76)
(9334,5971)
(5752,4782)
(4964,4029)
(9869,6803)
(8573,9027)
(1871,9915)
(1370,9404)
(1836,8416)
(1867,3565)
(7135,8835)
(6741,9433)
(6199,7164)
(905,444)
(6049,1743)
(2115,597)
(3589,5061)
(8298,8455)
(2696,8227)
(3023,220)
(1420,2701)
(3316,7154)
(964,4407)
(3101,813)
(6535,1084)
(9501,5222)
(3186,7044)
(8351,7234)
(2198,487)
(5940,5075)
(2741,7596)
(948,383)
(9165,698)
(2347,8581)
(9639,2274)
(9434,859)
(4547,7258)
(1758,3756)
(5686,7302)
(1811,3353)
(7256,9488)
(7738,9528)
(7454,5568)
(8078,5920)
(6887,9621)
(2269,1427)
(3695,4948)
(4187,3424)
(9443,7179)
(3605,5957)
(2426,6780)
(1958,7429)
(7694,7620)
(2926,6837)
(4629,278)
(1698,6980)
(2592,252)
(5164,7203)
(3044,6011)
(6404,7824)
(2622,8533)
(8339,5035)
(4319,5835)
(9028,3796)
(4731,6045)
(8848,6080)
(8003,5988)
(515,7953)
(6091,5499)
(5203,9009)
(452,3403)
(5937,5032)
(4378,3153)
(8560,5798)
(2087,4294)
(743,3323)
(5467,9469)
(2520,1143)
(7148,5595)
(427,5975)
(3899,122)
(2901,1774)
(328,5215)
(9085,6787)
(1162,947)
(5189,5933)
(3847,605)
(7458,6696)
(502,1840)
(5235,1619)
(9949,9521)
(5355,6639)
(4139,3379)
(8485,6913)
(2265,7575)
(3820,1118)
(2397,3301)
(6163,8246)
(6196,6208)
(4389,5247)
(5222,1801)
(211,7905)
(1548,4258)
(6448,13)
(1637,2795)
(7239,7187)
(5422,3781)
(2786,9943)
(5515,4009)
(2160,584)
(7283,9445)
(8560,2778)
(9969,9062)
(7287,5888)
(5489,1512)
(1975,8388)
(2995,8215)
(77,4828)
(8850,8623)
(1541,5423)
(4622,7525)
(4796,996)
(3913,6836)
(503,4936)
(871,3871)
(1939,1002)
(8841,6790)
(4839,9216)
(4907,985)
(226,8721)
(6900,7963)
(116,447)
(558,7733)
(9014,5405)
(7574,1528)
(7584,1)
(6727,2824)
(4591,2590)
(6850,7095)
(4102,6334)
(2326,4952)
(3728,8079)
(206,9910)
(9669,3535)
(8409,5187)
(8806,8795)
(1769,7249)
(2999,736)
(7768,7113)
(412,8968)
(2549,3159)
(2812,4027)
(1724,6954)
(9918,6383)
(8631,5946)
(8252,7576)
(6265,3264)
(3851,1854)
(5661,2103)
(263,1382)
