(697,891)
(577,798)
(447,42)
(150,75)
(832,908)
(744,786)
(716,59)
(457,482)
(616,884)
(218,874)
(52,433)
(382,308)
(690,433)
(222,188)
(60,28)
(763,930)
(601,630)
(349,805)
(611,387)
(70,823)
(200,206)
(251,517)
(117,675)
(82,568)
(39,508)
(896,803)
(391,658)
(714,912)
(347,481)
(307,268)
(410,253)
(805,810)
(903,24)
(991,146)
(682,730)
(477,172)
(582,216)
(972,798)
(962,119)
(77,885)
(783,233)
(217,743)
(244,998)
(573,252)
(981,492)
(724,412)
(958,917)
(389,855)
(94,16)
(417,270)
(591,306)
(761,479)
(243,880)
(583,311)
(709,60)
(770,793)
(510,336)
(956,26)
(921,724)
(72,15)
(137,499)
(367,952)
(767,675)
(71,801)
(241,974)
(797,932)
(836,774)
(385,182)
(905,245)
(614,685)
(733,547)
(172,968)
(0,395)
(830,965)
(831,561)
(154,700)
(411,514)
(507,73)
(78,552)
(428,256)
(813,921)
(263,405)
(322,522)
(877,30)
(509,766)
(139,391)
(793,525)
(497,136)
(659,454)
(628,875)
(112,730)
(395,1000)
(414,623)
(175,112)
(221,219)
(665,357)
(54,478)
(521,102)
(829,883)
(964,272)
(67,179)
(730,343)
(161,195)
(814,175)
(576,56)
(239,761)
(6,977)
(220,766)
(943,752)
(502,97)
(326,793)
(291,170)
(221,84)
(57,906)
(1,62)
(492,169)
(291,417)
(150,716)
(233,723)
(68,250)
(987,529)
(379,548)
(893,751)
(368,777)
(627,470)
(841,304)
(916,734)
(709,670)
(282,615)
(381,975)
(339,84)
(646,986)
(286,176)
(799,334)
(715,600)
(419,449)
(639,62)
(522,53)
(973,981)
(468,836)
(479,747)
(91,522)
(347,875)
(527,796)
(922,23)
(289,101)
(349,628)
(682,23)
(685,205)
(891,929)
(957,883)
(731,428)
(982,675)
(43,957)
(123,419)
(937,932)
(175,884)
(482,528)
(287,945)
(621,970)
(842,273)
(84,375)
(812,510)
(62,427)
(51,161)
(906,56)
(590,555)
(193,501)
(494,856)
(956,402)
(980,768)
(83,248)
(495,592)
(870,627)
(15,778)
(622,651)
(252,852)
(761,958)
(615,346)
(655,568)
(326,765)
(494,65)
(974,940)
(786,75)
(911,381)
(627,195)
(383,234)
(0,353)
(781,24)
(973,850)
(929,398)
(351,696)
(838,149)
(50,201)
(54,818)
(840,833)
(397,672)
(900,618)
(499,701)
(679,897)
(882,731)
(799,297)
(552,676)
(194,968)
(993,675)
(972,225)
(162,289)
(613,790)
(295,224)
(13,822)
(283,417)
(666,545)
(919,1000)
(897,823)
(79,358)
(145,303)
(364,341)
(885,449)
(515,650)
(540,823)
(506,681)
(738,686)
(524,70)
(963,377)
(804,124)
(129,480)
(485,780)
(391,71)
(853,16)
(762,661)
(745,968)
(516,340)
(564,426)
(195,443)
(780,279)
(74,144)
(433,998)
(115,5)
(446,272)
(841,545)
(456,883)
(417,474)
(762,261)
(452,593)
(882,982)
(821,158)
(132,759)
(219,400)
(643,984)
(457,528)
(207,920)
(666,540)
(342,318)
(685,828)
(574,704)
(599,230)
(586,22)
(288,216)
(8,567)
(651,951)
(987,720)
(508,386)
(943,543)
(683,238)
(604,848)
(654,678)
(400,304)
(16,269)
(703,314)
(149,304)
(601,959)
(399,964)
(6,395)
(768,44)
(145,828)
(970,816)
(759,233)
(317,791)
(923,610)
(34,997)
(290,419)
(182,566)
(434,302)
(678,653)
(646,54)
(361,479)
(407,28)
(771,719)
(907,332)
(825,52)
(417,752)
(106,701)
(494,32)
(43,7)
(769,246)
(221,41)
(57,854)
(895,632)
(244,433)
(727,11)
(934,233)
(417,590)
(316,696)
(198,393)
(10,760)
(604,425)
(479,839)
(681,556)
(765,122)
(82,227)
(493,603)
(376,683)
(99,307)
(787,317)
(146,895)
(392,700)
(203,108)
(786,599)
(14,995)
(422,817)
(919,64)
(989,150)
(322,748)
(459,308)
(254,613)
(127,899)
(103,35)
(888,979)
(771,970)
(534,905)
(583,770)
(597,49)
(952,97)
(107,432)
(280,351)
(432,628)
(282,293)
(57,422)
(765,926)
(266,852)
(976,45)
(540,399)
(31,531)
(471,565)
(199,533)
(262,809)
(683,466)
(533,131)
(899,606)
(221,966)
(410,298)
(814,248)
(585,852)
(490,843)
(617,795)
(956,597)
(520,951)
(554,208)
(946,961)
(421,182)
(77,521)
(632,127)
(560,535)
(315,420)
(810,161)
(562,59)
(247,560)
(959,351)
(241,489)
(199,245)
(406,696)
(644,348)
(410,419)
(352,347)
(428,77)
(771,974)
(493,54)
(954,272)
(306,636)
(259,790)
(42,127)
(721,70)
(691,972)
(349,189)
(846,101)
(436,346)
(225,895)
(365,551)
(476,248)
(605,133)
(221,296)
(499,649)
(746,746)
(199,775)
(246,42)
(73,141)
(423,739)
(967,485)
(250,677)
(674,92)
(920,562)
(239,411)
(444,453)
(147,584)
(293,400)
(370,522)
(169,105)
(1,112)
(584,64)
(15,294)
(3,994)
(586,811)
(861,979)
(358,148)
(322,729)
(733,165)
(831,597)
(973,34)
(58,274)
(998,356)
(534,868)
(105,880)
(709,720)
(764,525)
