1, (116,332), (117,332)
2, (833,90), (833,92)
2, (229,298), (228,297)
2, (963,381), (962,382)
2, (132,577), (132,575)
3, (548,851), (550,850)
3, (477,701), (480,701)
3, (271,452), (273,451)
3, (132,572), (132,575)
3, (954,210), (953,208)
4, (145,508), (145,512)
4, (311,111), (313,113)
4, (805,102), (804,105)
4, (947,139), (951,139)
4, (185,170), (181,170)
4, (632,688), (635,689)
4, (555,832), (557,830)
5, (862,274), (866,275)
5, (191,959), (195,960)
5, (422,483), (420,480)
5, (675,254), (671,253)
5, (247,886), (248,890)
5, (307,234), (311,235)
5, (403,714), (406,716)
5, (280,221), (279,225)
5, (340,86), (336,85)
5, (472,665), (471,669)
5, (132,577), (132,572)
5, (419,746), (416,744)
5, (492,683), (494,686)
6, (545,446), (546,441)
6, (234,450), (229,449)
6, (778,662), (781,665)
6, (893,109), (892,114)
6, (227,996), (229,992)
6, (824,842), (820,840)
6, (590,149), (591,144)
6, (225,294), (228,297)
6, (54,802), (49,803)
6, (37,429), (43,429)
6, (683,399), (681,395)
6, (808,533), (804,531)
6, (983,594), (979,596)
7, (494,350), (489,348)
7, (914,671), (913,677)
7, (477,701), (476,695)
7, (801,612), (805,609)
7, (665,202), (659,201)
7, (45,956), (40,958)
7, (617,297), (623,298)
7, (970,793), (975,795)
7, (535,298), (529,299)
7, (720,989), (726,988)
7, (497,152), (496,146)
7, (919,736), (925,737)
7, (890,272), (893,268)
8, (44,28), (47,33)
8, (229,298), (225,294)
8, (745,339), (744,332)
8, (913,677), (913,685)
8, (452,421), (451,428)
8, (129,303), (125,299)
8, (772,646), (770,640)
8, (392,397), (386,395)
8, (641,691), (635,689)
8, (288,522), (294,520)
8, (176,167), (181,170)
8, (241,403), (233,403)
9, (621,311), (619,318)
9, (422,483), (414,484)
9, (166,813), (172,816)
9, (397,417), (396,409)
9, (111,845), (107,850)
9, (824,205), (830,208)
9, (685,51), (687,44)
9, (666,311), (660,314)
9, (970,793), (964,790)
9, (896,462), (890,459)
9, (413,750), (417,755)
9, (413,750), (416,744)
9, (652,515), (648,520)
9, (333,329), (341,328)
9, (170,823), (172,816)
9, (980,251), (974,248)
9, (43,429), (45,422)
9, (911,737), (919,736)
9, (177,997), (174,991)
9, (258,604), (257,612)
9, (139,349), (142,355)
9, (823,111), (830,109)
10, (526,874), (520,878)
10, (757,221), (761,215)
10, (891,450), (890,459)
10, (495,68), (485,68)
10, (45,816), (51,812)
10, (205,517), (208,510)
10, (136,781), (143,784)
10, (376,79), (370,83)
10, (625,792), (633,790)
10, (258,212), (257,221)
10, (263,201), (269,205)
10, (389,947), (391,955)
10, (476,695), (480,701)
10, (692,166), (689,159)
10, (666,311), (667,302)
10, (406,482), (414,484)
10, (413,750), (419,746)
10, (438,788), (438,778)
10, (129,303), (131,295)
10, (870,552), (874,546)
10, (252,302), (247,307)
10, (831,769), (826,774)
10, (131,295), (125,299)
10, (414,484), (420,480)
10, (523,707), (524,698)
11, (433,143), (426,147)
11, (86,166), (82,159)
11, (642,514), (652,515)
11, (678,440), (681,448)
11, (914,671), (908,666)
11, (397,417), (404,413)
11, (838,518), (843,524)
11, (247,886), (257,885)
11, (839,779), (848,777)
11, (51,812), (49,803)
11, (244,299), (252,302)
11, (244,299), (247,307)
11, (988,56), (987,66)
11, (166,64), (159,60)
11, (663,250), (671,253)
11, (241,246), (231,247)
11, (419,746), (417,755)
11, (170,846), (161,848)
11, (720,989), (718,980)
11, (703,886), (694,888)
11, (804,983), (797,979)
11, (68,141), (69,151)
11, (304,204), (314,205)
12, (549,839), (550,850)
12, (642,514), (648,520)
12, (107,611), (105,621)
12, (354,1000), (358,992)
12, (107,471), (119,471)
12, (493,646), (483,644)
12, (886,729), (889,738)
12, (538,19), (530,15)
12, (958,443), (969,444)
12, (853,784), (848,777)
12, (817,992), (829,992)
12, (815,658), (817,668)
12, (404,413), (396,409)
12, (896,462), (902,456)
12, (548,803), (551,812)
12, (56,722), (50,716)
12, (146,611), (140,617)
12, (185,170), (176,167)
12, (269,703), (263,697)
12, (687,44), (683,36)
12, (641,691), (632,688)
12, (980,251), (990,249)
12, (207,858), (206,869)
12, (806,521), (804,531)
12, (436,429), (428,425)
12, (152,499), (156,491)
12, (230,194), (239,191)
12, (240,993), (229,992)
12, (134,966), (136,976)
12, (741,358), (742,369)
12, (550,498), (560,496)
12, (417,755), (416,744)
13, (231,557), (241,560)
13, (690,177), (692,166)
13, (749,528), (739,531)
13, (549,839), (548,851)
13, (549,839), (555,832)
13, (943,510), (937,503)
13, (389,976), (397,981)
13, (125,228), (133,233)
13, (625,694), (632,688)
13, (446,737), (457,739)
13, (548,101), (554,108)
13, (533,58), (526,52)
13, (926,146), (920,139)
13, (177,794), (166,792)
13, (51,812), (54,802)
13, (684,427), (688,418)
13, (745,37), (744,25)
13, (62,807), (54,802)
13, (480,673), (471,669)
13, (438,788), (425,788)
13, (834,217), (845,215)
13, (834,217), (830,208)
13, (119,913), (123,904)
13, (464,902), (463,890)
13, (451,428), (451,441)
13, (293,87), (285,92)
13, (340,684), (327,684)
13, (937,367), (942,375)
13, (523,707), (516,713)
13, (819,77), (818,89)
14, (719,64), (729,60)
14, (566,110), (554,108)
14, (238,699), (236,687)
14, (260,708), (269,703)
14, (260,708), (263,697)
14, (533,58), (532,71)
14, (166,813), (170,823)
14, (958,633), (964,641)
14, (822,983), (817,992)
14, (95,478), (89,486)
14, (949,83), (939,87)
14, (360,87), (370,83)
14, (123,516), (117,508)
14, (920,936), (931,933)
14, (980,581), (986,573)
14, (374,887), (376,899)
14, (804,983), (806,971)
14, (248,890), (257,885)
14, (806,521), (808,533)
14, (899,810), (894,801)
14, (168,587), (167,574)
14, (246,412), (241,403)
14, (16,960), (18,948)
14, (861,144), (871,148)
14, (911,737), (925,737)
15, (621,311), (623,298)
15, (741,483), (732,489)
15, (625,694), (635,689)
15, (347,624), (356,618)
15, (914,671), (913,685)
15, (508,918), (522,917)
15, (77,852), (80,864)
15, (440,611), (435,621)
15, (853,529), (843,524)
15, (271,452), (265,461)
15, (970,793), (972,780)
15, (937,503), (924,505)
15, (122,969), (134,966)
15, (315,191), (314,205)
15, (37,429), (45,422)
15, (728,584), (729,598)
15, (119,471), (130,475)
15, (839,33), (829,28)
15, (473,162), (469,173)
15, (463,890), (454,896)
15, (281,202), (269,205)
15, (890,459), (902,456)
15, (514,693), (524,698)
15, (327,699), (327,684)
15, (900,443), (902,456)
16, (741,659), (730,654)
16, (258,794), (262,806)
16, (145,508), (152,499)
16, (891,450), (900,443)
16, (833,90), (818,89)
16, (251,386), (257,376)
16, (807,585), (817,579)
16, (807,585), (798,578)
16, (785,32), (797,36)
16, (675,254), (663,250)
16, (822,983), (829,992)
16, (229,298), (244,299)
16, (547,729), (532,730)
16, (972,374), (963,381)
16, (198,202), (202,190)
16, (258,212), (263,201)
16, (51,812), (62,807)
16, (680,62), (685,51)
16, (436,357), (446,363)
16, (227,996), (240,993)
16, (406,482), (420,480)
16, (913,677), (908,666)
16, (480,673), (472,665)
16, (396,32), (386,38)
16, (834,217), (822,221)
16, (396,409), (392,397)
16, (980,581), (983,594)
16, (980,581), (979,596)
16, (847,146), (861,144)
16, (762,200), (761,215)
16, (380,558), (373,567)
16, (464,902), (454,896)
16, (37,429), (28,422)
16, (234,206), (230,194)
16, (875,769), (861,771)
16, (451,428), (436,429)
16, (664,145), (677,142)
16, (728,156), (726,170)
16, (428,425), (414,423)
16, (416,60), (412,48)
16, (265,156), (273,164)
16, (997,38), (982,39)
16, (949,657), (960,662)
16, (975,795), (964,790)
16, (933,798), (923,804)
16, (718,980), (726,988)
16, (327,833), (338,838)
17, (566,654), (563,640)
17, (275,191), (281,202)
17, (526,874), (536,867)
17, (549,839), (557,830)
17, (891,450), (896,462)
17, (891,450), (902,456)
17, (154,822), (170,823)
17, (45,816), (49,803)
17, (663,721), (661,706)
17, (663,721), (648,719)
17, (188,339), (198,332)
17, (125,228), (130,216)
17, (422,483), (406,482)
17, (694,123), (686,114)
17, (77,852), (66,846)
17, (773,407), (785,402)
17, (271,452), (270,436)
17, (862,200), (853,192)
17, (685,51), (683,36)
17, (406,482), (398,473)
17, (742,153), (728,156)
17, (353,731), (368,729)
17, (62,807), (49,803)
17, (557,860), (550,850)
17, (43,248), (31,253)
17, (434,246), (437,260)
17, (772,515), (758,518)
17, (965,397), (963,412)
17, (302,79), (293,87)
17, (637,153), (646,145)
17, (258,907), (272,904)
17, (525,451), (524,435)
17, (90,406), (82,397)
17, (28,422), (45,422)
17, (990,249), (974,248)
17, (548,563), (549,579)
17, (806,971), (797,979)
17, (940,925), (931,933)
17, (537,340), (522,338)
18, (621,311), (617,297)
18, (742,996), (754,990)
18, (397,175), (394,190)
18, (128,791), (136,781)
18, (44,28), (50,16)
18, (548,851), (557,860)
18, (822,983), (804,983)
18, (377,461), (375,445)
18, (972,374), (962,382)
18, (375,923), (358,922)
18, (79,134), (68,141)
18, (258,212), (269,205)
18, (824,205), (822,221)
18, (839,779), (831,769)
18, (839,779), (826,774)
18, (202,190), (185,191)
18, (244,299), (228,297)
18, (692,166), (675,167)
18, (684,427), (694,435)
18, (265,461), (273,451)
18, (48,374), (50,390)
18, (963,381), (965,397)
18, (512,374), (503,365)
18, (969,991), (955,995)
18, (273,451), (270,436)
18, (58,666), (61,651)
18, (877,862), (877,880)
18, (255,922), (258,907)
18, (962,382), (965,397)
18, (664,145), (646,145)
18, (168,587), (153,584)
18, (833,92), (818,89)
18, (268,63), (280,69)
18, (975,795), (972,780)
18, (964,790), (972,780)
18, (589,49), (603,53)
18, (788,642), (795,631)
19, (690,177), (689,159)
19, (749,528), (758,518)
19, (472,341), (459,335)
19, (625,694), (641,691)
19, (678,440), (684,427)
19, (339,610), (336,594)
19, (107,471), (95,478)
19, (229,298), (235,285)
19, (976,659), (960,662)
19, (839,779), (853,784)
19, (582,308), (567,304)
19, (263,201), (281,202)
19, (37,612), (47,603)
19, (869,756), (875,769)
19, (105,621), (123,620)
19, (360,87), (354,100)
19, (964,485), (965,503)
19, (225,294), (235,285)
19, (222,717), (226,732)
19, (733,187), (714,187)
19, (386,38), (369,40)
19, (660,314), (667,302)
19, (199,881), (206,869)
19, (162,655), (145,657)
19, (937,367), (925,360)
19, (861,771), (848,777)
19, (228,297), (235,285)
19, (152,669), (145,657)
20, (440,658), (445,643)
20, (275,191), (269,205)
20, (749,528), (752,545)
20, (852,895), (843,884)
20, (221,750), (205,754)
20, (145,512), (152,499)
20, (354,1000), (338,996)
20, (695,673), (694,654)
20, (80,350), (98,348)
20, (958,633), (971,626)
20, (370,328), (362,316)
20, (976,659), (985,648)
20, (47,33), (50,16)
20, (536,867), (550,873)
20, (48,676), (58,666)
20, (436,357), (434,375)
20, (1000,597), (983,594)
20, (550,873), (557,860)
20, (817,579), (798,578)
20, (749,53), (745,37)
20, (853,784), (868,789)
20, (824,842), (827,859)
20, (963,381), (963,361)
20, (182,831), (170,823)
20, (275,421), (270,436)
20, (404,413), (414,423)
20, (280,221), (281,202)
20, (485,68), (470,73)
20, (772,646), (788,642)
20, (222,717), (217,702)
20, (762,200), (780,198)
20, (34,141), (49,136)
20, (234,206), (239,191)
20, (130,216), (133,233)
20, (283,885), (279,869)
20, (833,92), (830,109)
20, (514,326), (522,338)
20, (140,617), (123,620)
20, (770,640), (788,642)
20, (545,665), (554,676)
21, (154,822), (166,813)
21, (154,822), (144,833)
21, (795,998), (797,979)
21, (82,159), (69,151)
21, (258,250), (241,246)
21, (503,705), (516,713)
21, (743,174), (726,170)
