(128,554)
(99,774)
(17,732)
(942,905)
(523,436)
(850,840)
(566,892)
(158,460)
(274,235)
(12,891)
(448,509)
(886,97)
(254,415)
(768,636)
(294,887)
(43,222)
(181,830)
(808,681)
(130,892)
(949,391)
(453,215)
(1000,613)
(559,242)
(102,802)
(779,245)
(53,281)
(397,845)
(434,903)
(738,729)
(927,665)
(760,250)
(61,639)
(773,189)
(929,854)
(319,516)
(175,261)
(647,894)
(14,554)
(370,329)
(342,258)
(345,16)
(956,835)
(35,586)
(925,978)
(122,483)
(670,468)
(928,992)
(260,295)
(443,673)
(1000,361)
(968,0)
(207,307)
(430,761)
(389,720)
(445,206)
(345,784)
(741,128)
(439,977)
(654,636)
(575,343)
(118,247)
(982,438)
(918,673)
(18,407)
(969,1)
(737,5)
(418,783)
(154,435)
(343,460)
(901,104)
(268,191)
(757,984)
(729,913)
(45,537)
(819,160)
(804,180)
(387,157)
(653,118)
(405,291)
(74,191)
(925,326)
(554,499)
(149,868)
(23,225)
(646,115)
(420,190)
(149,459)
(910,975)
(169,455)
(624,352)
(502,753)
(642,486)
(530,16)
(965,520)
(131,199)
(232,111)
(478,908)
(746,561)
(847,891)
(108,152)
(824,907)
(334,235)
(141,496)
(315,383)
(461,199)
(778,293)
(536,351)
(818,604)
(344,666)
(464,192)
(173,964)
(789,150)
(747,562)
(242,655)
(857,693)
(486,121)
(892,242)
(641,898)
(367,695)
(198,975)
(570,200)
(27,766)
(332,557)
(589,70)
(780,604)
(939,588)
(411,868)
(257,392)
(318,686)
(317,303)
(684,78)
(733,92)
(294,975)
(778,243)
(533,165)
(370,714)
(940,22)
(315,122)
(310,16)
(936,555)
(212,762)
(782,887)
(537,818)
(719,53)
(681,841)
(503,169)
(969,103)
(221,191)
(521,730)
(97,811)
(703,203)
(598,586)
(566,225)
(623,332)
(84,231)
(207,283)
(342,337)
(462,15)
(967,169)
(412,5)
(808,243)
(408,291)
(359,286)
(558,68)
(47,419)
(757,933)
(434,209)
(299,631)
(658,820)
(462,527)
(152,630)
(476,938)
(822,25)
(344,553)
(89,690)
(902,570)
(772,442)
(319,60)
(890,187)
(815,812)
(251,200)
(909,685)
(993,428)
(694,531)
(264,291)
(128,129)
(251,218)
(884,759)
(208,494)
(612,318)
(880,398)
(921,924)
(821,846)
(817,467)
(439,930)
(883,650)
(686,621)
(555,476)
(228,975)
(519,126)
(491,55)
(395,356)
(705,918)
(611,874)
(183,851)
(377,51)
(526,40)
(726,205)
(134,428)
(913,696)
(485,97)
(268,391)
(80,191)
(247,872)
