(78,68)
(95,84)
(54,22)
(96,3)
(91,16)
(42,75)
(14,31)
(17,30)
(43,85)
(32,94)
(18,74)
(89,70)
(37,90)
(91,91)
(0,16)
(72,68)
(35,83)
(34,60)
(79,92)
(53,82)
(36,20)
(68,52)
(91,29)
(86,97)
(11,9)
(80,35)
(56,53)
(55,72)
(2,36)
(83,73)
(5,16)
(33,17)
(4,45)
(41,39)
(51,43)
(85,45)
(21,91)
(14,30)
(50,81)
(26,59)
(1,60)
(27,33)
(13,80)
(27,97)
(45,57)
(44,37)
(54,14)
(43,41)
(4,22)
(62,48)
(87,56)
(74,31)
(31,78)
(20,32)
(81,36)
(29,99)
(42,8)
(89,37)
(27,28)
(1,73)
(29,1)
(20,16)
(6,90)
(89,76)
(51,67)
(98,63)
(52,20)
(19,90)
(39,68)
(11,86)
(29,67)
(83,56)
(69,2)
(69,11)
(13,52)
(79,15)
(85,92)
(75,36)
(51,99)
(9,54)
(35,36)
(14,68)
(95,96)
(16,4)
(0,26)
(3,43)
(19,5)
(47,85)
(18,49)
(71,61)
(23,48)
(35,95)
(64,21)
(62,97)
(93,75)
(9,70)
(99,15)
(20,45)
(19,25)
(85,89)
